INDEX,TRIP,DIR,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,HOUR,MIN,SEC,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1042,2,S,DGPS,10/25/2010,12:09:23,10/25/2010,7:09:23,8,9,22,0,41.387416,N,73.956283,W,2.67468,23.568689,197.916147,0,0,0
1043,2,S,DGPS,10/25/2010,12:09:28,10/25/2010,7:09:28,8,9,28,0,41.387265,N,73.956348,W,1.989649,3.651439,336.720518,0,0,0
1044,2,S,DGPS,10/25/2010,12:09:33,10/25/2010,7:09:33,8,9,33,0,41.387277,N,73.956354,W,1.932721,0.043665,172.537729,0,0,0
1045,2,S,DGPS,10/25/2010,12:09:38,10/25/2010,7:09:38,8,9,38,0,41.387155,N,73.956333,W,5.125516,18.655144,192.002728,0,0,0
1046,2,S,DGPS,10/25/2010,12:09:43,10/25/2010,7:09:43,8,9,43,0,41.386812,N,73.95643,W,6.873164,34.341599,191.643938,0,0,0
1047,2,S,DGPS,10/25/2010,12:09:48,10/25/2010,7:09:48,8,9,47,0,41.386313,N,73.956567,W,7.298832,39.239223,191.270523,0,0,0
1048,2,S,DGPS,10/25/2010,12:09:53,10/25/2010,7:09:53,8,9,53,0,41.385821,N,73.956698,W,5.780098,42.590031,199.14117,0,0,0
1049,2,S,DGPS,10/25/2010,12:09:58,10/25/2010,7:09:58,8,9,58,0,41.385303,N,73.956938,W,5.006484,42.012089,183.956934,0,0,0
1050,2,S,DGPS,10/25/2010,12:10:03,10/25/2010,7:10:03,8,10,3,0,41.384782,N,73.956986,W,4.428337,39.979801,198.199657,0,0,0
1051,2,S,DGPS,10/25/2010,12:10:08,10/25/2010,7:10:08,8,10,8,0,41.384273,N,73.957209,W,4.374058,42.553802,210.612063,0,0,0
1052,2,S,DGPS,10/25/2010,12:10:13,10/25/2010,7:10:13,8,10,12,0,41.383781,N,73.957597,W,4.086167,46.919025,221.587825,0,0,0
1053,2,S,DGPS,10/25/2010,12:10:18,10/25/2010,7:10:18,8,10,18,0,41.383338,N,73.958121,W,5.713153,47.176342,212.23632,0,0,0
1054,2,S,DGPS,10/25/2010,12:10:23,10/25/2010,7:10:23,8,10,23,0,41.382834,N,73.958545,W,7.098635,47.383591,195.006292,0,0,0
1055,2,S,DGPS,10/25/2010,12:10:28,10/25/2010,7:10:28,8,10,28,0,41.382259,N,73.95875,W,8.788933,47.702213,183.652674,0,0,0
1056,2,S,DGPS,10/25/2010,12:10:33,10/25/2010,7:10:33,8,10,33,0,41.381656,N,73.958801,W,9.589391,47.636425,195.133571,0,0,0
1057,2,S,DGPS,10/25/2010,12:10:38,10/25/2010,7:10:38,8,10,37,0,41.381093,N,73.959004,W,9.360564,47.357281,207.321092,0,0,0
1058,2,S,DGPS,10/25/2010,12:10:43,10/25/2010,7:10:43,8,10,43,0,41.380578,N,73.959359,W,9.534338,46.395321,214.154314,0,0,0
1059,2,S,DGPS,10/25/2010,12:10:48,10/25/2010,7:10:48,8,10,47,0,41.380122,N,73.959771,W,9.162243,41.491135,213.628366,0,0,0
1060,2,S,DGPS,10/25/2010,12:10:53,10/25/2010,7:10:53,8,10,53,0,41.379797,N,73.960059,W,10.320243,20.936779,206.237881,0,0,0
1061,2,S,DGPS,10/25/2010,12:10:58,10/25/2010,7:10:58,8,10,58,0,41.379691,N,73.960129,W,10.540845,12.774534,202.596114,0,0,0
1062,2,S,DGPS,10/25/2010,12:11:03,10/25/2010,7:11:03,8,11,2,0,41.379474,N,73.960249,W,13.885573,19.592651,266.986554,0,0,0
1063,2,S,DGPS,10/25/2010,12:11:08,10/25/2010,7:11:08,8,11,8,0,41.379462,N,73.960556,W,12.862844,23.743721,305.737231,0,0,0
1064,2,S,DGPS,10/25/2010,12:11:13,10/25/2010,7:11:13,8,11,13,0,41.379699,N,73.960995,W,12.878065,35.584103,280.3453,0,0,0
1065,2,S,DGPS,10/25/2010,12:11:18,10/25/2010,7:11:18,8,11,18,0,41.379779,N,73.961581,W,13.472722,35.386219,270.513123,0,0,0
1066,2,S,DGPS,10/25/2010,12:11:23,10/25/2010,7:11:23,8,11,23,0,41.379783,N,73.962165,W,14.581841,33.299877,272.354342,0,0,0
1067,2,S,DGPS,10/25/2010,12:11:28,10/25/2010,7:11:28,8,11,28,0,41.379799,N,73.962661,W,16.514889,22.805525,272.827548,0,0,0
1068,2,S,DGPS,10/25/2010,12:11:33,10/25/2010,7:11:33,8,11,33,0,41.379805,N,73.962847,W,17.822248,13.962766,235.779535,0,0,0
1069,2,S,DGPS,10/25/2010,12:11:38,10/25/2010,7:11:38,8,11,38,0,41.379643,N,73.963165,W,21.016872,30.680244,211.835051,0,0,0
1070,2,S,DGPS,10/25/2010,12:11:43,10/25/2010,7:11:43,8,11,43,0,41.379274,N,73.96347,W,20.413811,34.970058,206.61197,0,0,0
1071,2,S,DGPS,10/25/2010,12:11:48,10/25/2010,7:11:48,8,11,47,0,41.37889,N,73.963727,W,20.035429,34.474728,177.262456,0,0,0
1072,2,S,DGPS,10/25/2010,12:11:53,10/25/2010,7:11:53,8,11,53,0,41.378457,N,73.963699,W,19.200901,34.063744,177.773069,0,0,0
1073,2,S,DGPS,10/25/2010,12:11:58,10/25/2010,7:11:58,8,11,58,0,41.378005,N,73.963675,W,18.178875,35.093655,174.257542,0,0,0
1074,2,S,DGPS,10/25/2010,12:12:03,10/25/2010,7:12:03,8,12,3,0,41.377607,N,73.963622,W,18.299799,31.056732,130.699572,0,0,0
1075,2,S,DGPS,10/25/2010,12:12:08,10/25/2010,7:12:08,8,12,8,0,41.377334,N,73.963199,W,16.331224,39.183636,125.934129,0,0,0
1076,2,S,DGPS,10/25/2010,12:12:13,10/25/2010,7:12:13,8,12,12,0,41.377096,N,73.962762,W,14.485407,24.706305,149.992071,0,0,0
1077,2,S,DGPS,10/25/2010,12:12:18,10/25/2010,7:12:18,8,12,18,0,41.376884,N,73.962599,W,12.047735,15.963865,159.047988,0,0,0
1078,2,S,DGPS,10/25/2010,12:12:23,10/25/2010,7:12:23,8,12,23,0,41.376826,N,73.962569,W,10.839025,0.153409,152.952644,0,0,0
1079,2,S,DGPS,10/25/2010,12:12:28,10/25/2010,7:12:28,8,12,28,0,41.376796,N,73.962549,W,10.291397,7.501386,180.372424,0,0,0
1080,2,S,DGPS,10/25/2010,12:12:33,10/25/2010,7:12:33,8,12,33,0,41.37672,N,73.962549,W,13.205755,0.619154,143.71475,0,0,0
1081,2,S,DGPS,10/25/2010,12:12:38,10/25/2010,7:12:38,8,12,37,0,41.376718,N,73.962548,W,13.204306,0.017485,47.936534,0,0,0
1082,2,S,DGPS,10/25/2010,12:12:43,10/25/2010,7:12:43,8,12,43,0,41.37672,N,73.962545,W,13.427585,0.125755,176.367285,0,0,0
1083,2,S,DGPS,10/25/2010,12:12:48,10/25/2010,7:12:48,8,12,47,0,41.376683,N,73.962542,W,13.682986,12.660717,181.83752,0,0,0
1084,2,S,DGPS,10/25/2010,12:12:53,10/25/2010,7:12:53,8,12,53,0,41.376379,N,73.962555,W,14.442085,36.310448,203.675915,0,0,0
1085,2,S,DGPS,10/25/2010,12:12:58,10/25/2010,7:12:58,8,12,58,0,41.375867,N,73.962855,W,16.041328,49.435112,196.365691,0,0,0
1086,2,S,DGPS,10/25/2010,12:13:03,10/25/2010,7:13:03,8,13,2,0,41.375226,N,73.963106,W,16.787823,53.317135,196.513127,0,0,0
1087,2,S,DGPS,10/25/2010,12:13:08,10/25/2010,7:13:08,8,13,8,0,41.374583,N,73.963359,W,17.727526,52.193096,196.025938,0,0,0
1088,2,S,DGPS,10/25/2010,12:13:13,10/25/2010,7:13:13,8,13,13,0,41.373948,N,73.963602,W,19.109928,52.509171,194.925323,0,0,0
1089,2,S,DGPS,10/25/2010,12:13:18,10/25/2010,7:13:18,8,13,18,0,41.373296,N,73.963834,W,21.334591,53.609207,189.501941,0,0,0
1090,2,S,DGPS,10/25/2010,12:13:23,10/25/2010,7:13:23,8,13,23,0,41.372652,N,73.963978,W,19.625755,51.476768,184.39074,0,0,0
1091,2,S,DGPS,10/25/2010,12:13:28,10/25/2010,7:13:28,8,13,28,0,41.372069,N,73.964038,W,19.231308,43.443203,183.774588,0,0,0
1092,2,S,DGPS,10/25/2010,12:13:33,10/25/2010,7:13:33,8,13,33,0,41.371606,N,73.964078,W,18.528025,29.824244,186.299243,0,0,0
1093,2,S,DGPS,10/25/2010,12:13:38,10/25/2010,7:13:38,8,13,38,0,41.371393,N,73.96411,W,19.473534,7.838304,125.573242,0,0,0
1094,2,S,DGPS,10/25/2010,12:13:43,10/25/2010,7:13:43,8,13,43,0,41.37128,N,73.963899,W,16.434807,16.946678,146.580308,0,0,0
1095,2,S,DGPS,10/25/2010,12:13:48,10/25/2010,7:13:48,8,13,48,0,41.37109,N,73.963732,W,15.933971,22.529655,148.487269,0,0,0
1096,2,S,DGPS,10/25/2010,12:13:53,10/25/2010,7:13:53,8,13,53,0,41.370862,N,73.963546,W,16.980284,24.65769,97.886332,0,0,0
1097,2,S,DGPS,10/25/2010,12:13:58,10/25/2010,7:13:58,8,13,58,0,41.370813,N,73.963071,W,17.910543,28.604563,95.277818,0,0,0
1098,2,S,DGPS,10/25/2010,12:14:03,10/25/2010,7:14:03,8,14,3,0,41.370784,N,73.962656,W,18.396072,23.960512,354.914702,0,0,0
1099,2,S,DGPS,10/25/2010,12:14:08,10/25/2010,7:14:08,8,14,8,0,41.371067,N,73.96269,W,18.857206,30.014692,287.120001,0,0,0
1100,2,S,DGPS,10/25/2010,12:14:13,10/25/2010,7:14:13,8,14,12,0,41.371186,N,73.963206,W,18.358435,29.408701,294.043809,0,0,0
1101,2,S,DGPS,10/25/2010,12:14:18,10/25/2010,7:14:18,8,14,18,0,41.371297,N,73.963537,W,17.077301,6.638913,287.522036,0,0,0
1102,2,S,DGPS,10/25/2010,12:14:23,10/25/2010,7:14:23,8,14,23,0,41.371302,N,73.963557,W,17.862597,0.204075,352.282175,0,0,0
1103,2,S,DGPS,10/25/2010,12:14:28,10/25/2010,7:14:28,8,14,28,0,41.371303,N,73.963558,W,17.95319,0.095438,93.829624,0,0,0
1104,2,S,DGPS,10/25/2010,12:14:33,10/25/2010,7:14:33,8,14,32,0,41.371303,N,73.963556,W,17.984341,0.331813,205.707583,0,0,0
1105,2,S,DGPS,10/25/2010,12:14:38,10/25/2010,7:14:38,8,14,37,0,41.371299,N,73.963559,W,17.981581,0.439527,290.222052,0,0,0
1106,3,N,DGPS,10/25/2010,12:14:43,10/25/2010,7:14:43,8,14,43,0,41.371327,N,73.963661,W,17.940529,13.579447,293.155973,0,0,0
1107,3,N,DGPS,10/25/2010,12:14:48,10/25/2010,7:14:48,8,14,48,0,41.371405,N,73.963903,W,16.285713,9.392591,304.023681,0,0,0
1108,3,N,DGPS,10/25/2010,12:14:53,10/25/2010,7:14:53,8,14,53,0,41.371423,N,73.963938,W,16.470137,0.072698,329.594021,0,0,0
1109,3,N,DGPS,10/25/2010,12:14:58,10/25/2010,7:14:58,8,14,58,0,41.371483,N,73.963985,W,16.570196,16.754738,7.54318,0,0,0
1110,3,N,DGPS,10/25/2010,12:15:03,10/25/2010,7:15:03,8,15,2,0,41.371827,N,73.963924,W,16.440094,36.696831,6.522458,0,0,0
1111,3,N,DGPS,10/25/2010,12:15:08,10/25/2010,7:15:08,8,15,8,0,41.372341,N,73.963846,W,15.9667,43.839195,8.047034,0,0,0
1112,3,N,DGPS,10/25/2010,12:15:13,10/25/2010,7:15:13,8,15,13,0,41.372915,N,73.963738,W,15.761961,47.265247,10.870255,0,0,0
1113,3,N,DGPS,10/25/2010,12:15:18,10/25/2010,7:15:18,8,15,18,0,41.373513,N,73.963585,W,15.710048,48.131737,14.17338,0,0,0
1114,3,N,DGPS,10/25/2010,12:15:23,10/25/2010,7:15:23,8,15,23,0,41.374104,N,73.963386,W,15.581184,48.786102,14.239899,0,0,0
1115,3,N,DGPS,10/25/2010,12:15:28,10/25/2010,7:15:28,8,15,28,0,41.374701,N,73.963184,W,15.106744,48.824764,14.254365,0,0,0
1116,3,N,DGPS,10/25/2010,12:15:33,10/25/2010,7:15:33,8,15,32,0,41.375302,N,73.962981,W,14.855851,47.842583,16.36047,0,0,0
1117,3,N,DGPS,10/25/2010,12:15:38,10/25/2010,7:15:38,8,15,38,0,41.375859,N,73.962763,W,15.602946,43.474419,22.789511,0,0,0
1118,3,N,DGPS,10/25/2010,12:15:43,10/25/2010,7:15:43,8,15,43,0,41.376304,N,73.962513,W,16.106806,31.386026,23.209963,0,0,0
1119,3,N,DGPS,10/25/2010,12:15:48,10/25/2010,7:15:48,8,15,48,0,41.376583,N,73.962354,W,16.829086,21.347494,7.022192,0,0,0
1120,3,N,DGPS,10/25/2010,12:15:53,10/25/2010,7:15:53,8,15,53,0,41.376823,N,73.962315,W,17.63858,20.429527,15.240314,0,0,0
1121,3,N,DGPS,10/25/2010,12:15:58,10/25/2010,7:15:58,8,15,58,0,41.377122,N,73.962206,W,18.722595,26.069912,42.336536,0,0,0
1122,3,N,DGPS,10/25/2010,12:16:03,10/25/2010,7:16:03,8,16,3,0,41.377393,N,73.961877,W,16.853827,29.251661,53.628648,0,0,0
1123,3,N,DGPS,10/25/2010,12:16:08,10/25/2010,7:16:08,8,16,8,0,41.377603,N,73.961497,W,16.223274,28.22443,54.337817,0,0,0
1124,3,N,DGPS,10/25/2010,12:16:13,10/25/2010,7:16:13,8,16,12,0,41.377822,N,73.961091,W,16.686838,29.421383,55.938876,0,0,0
1125,3,N,DGPS,10/25/2010,12:16:18,10/25/2010,7:16:18,8,16,18,0,41.378016,N,73.960708,W,18.293116,25.387268,43.948781,0,0,0
1126,3,N,DGPS,10/25/2010,12:16:23,10/25/2010,7:16:23,8,16,23,0,41.378219,N,73.960447,W,19.450558,19.710461,26.392871,0,0,0
1127,3,N,DGPS,10/25/2010,12:16:28,10/25/2010,7:16:28,8,16,28,0,41.378432,N,73.960306,W,20.78199,14.332108,9.152534,0,0,0
1128,3,N,DGPS,10/25/2010,12:16:53,10/25/2010,7:16:53,8,16,53,0,41.378499,N,73.960292,W,19.36344,1.518678,19.864987,0,0,0
1129,3,N,DGPS,10/25/2010,12:16:58,10/25/2010,7:16:58,8,16,58,0,41.378604,N,73.960241,W,18.781916,16.663431,9.247768,0,0,0
1130,3,N,DGPS,10/25/2010,12:17:03,10/25/2010,7:17:03,8,17,3,0,41.378913,N,73.960174,W,17.205996,28.447519,4.296817,0,0,0
1131,3,N,DGPS,10/25/2010,12:17:08,10/25/2010,7:17:08,8,17,8,0,41.379215,N,73.960144,W,17.32107,21.582191,7.235514,0,0,0
1132,3,N,DGPS,10/25/2010,12:17:13,10/25/2010,7:17:13,8,17,13,0,41.379441,N,73.960105,W,20.052883,7.639247,15.243752,0,0,0
1133,3,N,DGPS,10/25/2010,12:17:18,10/25/2010,7:17:18,8,17,18,0,41.379553,N,73.960065,W,19.379286,20.244905,27.84377,0,0,0
1134,3,N,DGPS,10/25/2010,12:17:23,10/25/2010,7:17:23,8,17,23,0,41.379917,N,73.959809,W,16.959486,42.083622,33.461738,0,0,0
1135,3,N,DGPS,10/25/2010,12:17:28,10/25/2010,7:17:28,8,17,28,0,41.380408,N,73.959376,W,16.984875,47.372883,31.18578,0,0,0
1136,3,N,DGPS,10/25/2010,12:17:33,10/25/2010,7:17:33,8,17,33,0,41.380916,N,73.958966,W,18.178391,45.787338,23.673415,0,0,0
1137,3,N,DGPS,10/25/2010,12:17:38,10/25/2010,7:17:38,8,17,38,0,41.381443,N,73.958658,W,17.812094,46.265553,7.987715,0,0,0
1138,3,N,DGPS,10/25/2010,12:17:43,10/25/2010,7:17:43,8,17,43,0,41.382023,N,73.95855,W,18.091061,44.174065,6.004038,0,0,0
1139,3,N,DGPS,10/25/2010,12:17:48,10/25/2010,7:17:48,8,17,48,0,41.382536,N,73.958478,W,18.349207,38.16074,15.687005,0,0,0
1140,3,N,DGPS,10/25/2010,12:17:53,10/25/2010,7:17:53,8,17,53,0,41.3828,N,73.958379,W,17.156513,5.886108,336.69544,0,0,0
1141,3,N,DGPS,10/25/2010,12:17:58,10/25/2010,7:17:58,8,17,58,0,41.382809,N,73.958385,W,17.268278,0.024475,148.608819,0,0,0
1142,3,N,DGPS,10/25/2010,12:18:03,10/25/2010,7:18:03,8,18,3,0,41.382809,N,73.958384,W,17.177614,1.173675,9.829608,0,0,0
1143,3,N,DGPS,10/25/2010,12:18:08,10/25/2010,7:18:08,8,18,8,0,41.382981,N,73.958345,W,16.855003,26.232546,35.294336,0,0,0
1144,3,N,DGPS,10/25/2010,12:18:13,10/25/2010,7:18:13,8,18,13,0,41.383292,N,73.958051,W,16.830784,30.982403,42.154286,0,0,0
1145,3,N,DGPS,10/25/2010,12:18:18,10/25/2010,7:18:18,8,18,18,0,41.383563,N,73.957724,W,17.339956,25.768867,42.792232,0,0,0
1146,3,N,DGPS,10/25/2010,12:18:23,10/25/2010,7:18:23,8,18,23,0,41.383645,N,73.957622,W,16.304941,1.735103,228.632973,0,0,0
1147,3,N,DGPS,10/25/2010,12:18:28,10/25/2010,7:18:28,8,18,28,0,41.383642,N,73.957627,W,16.192257,0.931236,0.783789,0,0,0
1148,3,N,DGPS,10/25/2010,12:18:33,10/25/2010,7:18:33,8,18,33,0,41.383672,N,73.957626,W,15.660624,9.023153,33.024168,0,0,0
1149,3,N,DGPS,10/25/2010,12:18:38,10/25/2010,7:18:38,8,18,38,0,41.383906,N,73.957424,W,14.346374,29.93293,32.276598,0,0,0
1150,3,N,DGPS,10/25/2010,12:18:43,10/25/2010,7:18:43,8,18,43,0,41.384263,N,73.957123,W,13.966434,34.62112,22.675537,0,0,0
1151,3,N,DGPS,10/25/2010,12:18:48,10/25/2010,7:18:48,8,18,48,0,41.384678,N,73.956892,W,12.975232,35.181011,6.323148,0,0,0
1152,3,N,DGPS,10/25/2010,12:18:53,10/25/2010,7:18:53,8,18,53,0,41.385115,N,73.956828,W,11.086527,34.936317,6.528975,0,0,0
1153,3,N,DGPS,10/25/2010,12:18:58,10/25/2010,7:18:58,8,18,58,0,41.385559,N,73.95676,W,10.612493,37.184742,22.62614,0,0,0
1154,3,N,DGPS,10/25/2010,12:19:03,10/25/2010,7:19:03,8,19,3,0,41.385972,N,73.95653,W,12.132722,34.83606,9.859344,0,0,0
1155,3,N,DGPS,10/25/2010,12:19:08,10/25/2010,7:19:08,8,19,8,0,41.386404,N,73.95643,W,13.336987,33.447903,10.55451,0,0,0
1156,3,N,DGPS,10/25/2010,12:19:13,10/25/2010,7:19:13,8,19,13,0,41.386816,N,73.956328,W,15.23026,33.641449,14.241243,0,0,0
1157,3,N,DGPS,10/25/2010,12:19:18,10/25/2010,7:19:18,8,19,18,0,41.387213,N,73.956194,W,15.781713,31.495779,13.503497,0,0,0
1158,3,N,DGPS,10/25/2010,12:19:23,10/25/2010,7:19:23,8,19,23,0,41.387578,N,73.956077,W,15.677917,29.666052,6.458118,0,0,0
1159,3,N,DGPS,10/25/2010,12:19:28,10/25/2010,7:19:28,8,19,28,0,41.387972,N,73.956017,W,15.452345,30.796562,6.036908,0,0,0
1160,3,N,DGPS,10/25/2010,12:19:33,10/25/2010,7:19:33,8,19,33,0,41.388351,N,73.955964,W,14.850045,30.064951,7.583821,0,0,0
1161,3,N,DGPS,10/25/2010,12:19:38,10/25/2010,7:19:38,8,19,38,0,41.38864,N,73.955913,W,14.079139,23.886955,8.570732,0,0,0
1162,3,N,DGPS,10/25/2010,12:19:43,10/25/2010,7:19:43,8,19,43,0,41.388905,N,73.955859,W,13.253489,19.192366,4.266128,0,0,0
1163,3,N,DGPS,10/25/2010,12:19:48,10/25/2010,7:19:48,8,19,48,0,41.389171,N,73.955833,W,13.026423,22.260059,22.039958,0,0,0
1164,3,N,DGPS,10/25/2010,12:19:53,10/25/2010,7:19:53,8,19,53,0,41.389562,N,73.955622,W,13.394764,31.16914,29.749515,0,0,0
1165,3,N,DGPS,10/25/2010,12:19:58,10/25/2010,7:19:58,8,19,58,0,41.389853,N,73.9554,W,14.145584,27.675388,16.909375,0,0,0
1166,3,N,DGPS,10/25/2010,12:20:03,10/25/2010,7:20:03,8,20,3,0,41.390188,N,73.955264,W,15.053372,28.489273,27.16969,0,0,0
1167,3,N,DGPS,10/25/2010,12:20:08,10/25/2010,7:20:08,8,20,8,0,41.390513,N,73.955042,W,15.819758,29.78721,22.264101,0,0,0
1168,3,N,DGPS,10/25/2010,12:20:13,10/25/2010,7:20:13,8,20,13,0,41.390799,N,73.954886,W,16.730278,21.282726,9.653086,0,0,0
1169,3,N,DGPS,10/25/2010,12:20:18,10/25/2010,7:20:18,8,20,18,0,41.391038,N,73.954832,W,18.277254,15.997828,344.046274,0,0,0
1170,3,N,DGPS,10/25/2010,12:20:23,10/25/2010,7:20:23,8,20,23,0,41.391218,N,73.9549,W,20.272402,11.149508,23.411827,0,0,0
1171,3,N,DGPS,10/25/2010,12:20:28,10/25/2010,7:20:28,8,20,28,0,41.391325,N,73.954838,W,20.549326,11.296658,13.455125,0,0,0
1172,3,N,DGPS,10/25/2010,12:20:33,10/25/2010,7:20:33,8,20,33,0,41.391474,N,73.95479,W,14.526737,14.536455,33.849617,0,0,0
1173,3,N,DGPS,10/25/2010,12:20:38,10/25/2010,7:20:38,8,20,38,0,41.391639,N,73.954643,W,14.587156,12.379281,44.76395,0,0,0
1174,3,N,DGPS,10/25/2010,12:20:43,10/25/2010,7:20:43,8,20,43,0,41.391666,N,73.954607,W,15.665755,0.553643,102.650544,0,0,0
1175,3,N,DGPS,10/25/2010,12:20:48,10/25/2010,7:20:48,8,20,48,0,41.391665,N,73.954602,W,15.932458,0.118092,96.812748,0,0,0
1176,3,N,DGPS,10/25/2010,12:20:53,10/25/2010,7:20:53,8,20,53,0,41.391665,N,73.954601,W,15.932261,0.209091,33.648973,0,0,0
1177,3,N,DGPS,10/25/2010,12:20:58,10/25/2010,7:20:58,8,20,58,0,41.391728,N,73.954545,W,16.157543,15.764958,34.353106,0,0,0
1178,3,N,DGPS,10/25/2010,12:21:03,10/25/2010,7:21:03,8,21,3,0,41.391989,N,73.954307,W,16.698656,30.590492,36.294372,0,0,0
1179,3,N,DGPS,10/25/2010,12:21:08,10/25/2010,7:21:08,8,21,8,0,41.392331,N,73.953972,W,17.320465,34.165329,32.868221,0,0,0
1180,3,N,DGPS,10/25/2010,12:21:13,10/25/2010,7:21:13,8,21,13,0,41.392674,N,73.953677,W,18.091288,29.070599,41.554292,0,0,0
1181,3,N,DGPS,10/25/2010,12:21:18,10/25/2010,7:21:18,8,21,18,0,41.392852,N,73.953467,W,18.81872,6.624312,2.934083,0,0,0
1182,3,N,DGPS,10/25/2010,12:21:23,10/25/2010,7:21:23,8,21,23,0,41.392888,N,73.953464,W,19.332005,0.006584,30.979459,0,0,0
1183,3,N,DGPS,10/25/2010,12:21:28,10/25/2010,7:21:28,8,21,28,0,41.392941,N,73.953421,W,19.148237,16.054939,34.80806,0,0,0
1184,3,N,DGPS,10/25/2010,12:21:33,10/25/2010,7:21:33,8,21,33,0,41.393229,N,73.953155,W,20.155447,35.800697,27.590579,0,0,0
1185,3,N,DGPS,10/25/2010,12:21:38,10/25/2010,7:21:38,8,21,38,0,41.39358,N,73.95291,W,20.65498,27.603207,15.622313,0,0,0
1186,3,N,DGPS,10/25/2010,12:21:43,10/25/2010,7:21:43,8,21,43,0,41.393928,N,73.952781,W,20.874201,34.282951,355.504803,0,0,0
1187,3,N,DGPS,10/25/2010,12:21:48,10/25/2010,7:21:48,8,21,48,0,41.394365,N,73.952827,W,20.785065,36.185448,346.395252,0,0,0
1188,3,N,DGPS,10/25/2010,12:21:53,10/25/2010,7:21:53,8,21,53,0,41.394794,N,73.952965,W,20.171259,36.31461,305.177778,0,0,0
1189,3,N,DGPS,10/25/2010,12:21:58,10/25/2010,7:21:58,8,21,58,0,41.395079,N,73.953503,W,18.159601,41.576797,288.452441,0,0,0
1190,3,N,DGPS,10/25/2010,12:22:03,10/25/2010,7:22:03,8,22,3,0,41.395258,N,73.954221,W,17.618193,45.684597,273.778864,0,0,0
1191,3,N,DGPS,10/25/2010,12:22:08,10/25/2010,7:22:08,8,22,8,0,41.395296,N,73.954976,W,19.725597,43.010101,255.001615,0,0,0
1192,3,N,DGPS,10/25/2010,12:22:13,10/25/2010,7:22:13,8,22,13,0,41.395147,N,73.955718,W,20.623148,43.825211,236.494499,0,0,0
1193,3,N,DGPS,10/25/2010,12:22:18,10/25/2010,7:22:18,8,22,18,0,41.394836,N,73.956344,W,20.923578,45.007381,232.913904,0,0,0
1194,3,N,DGPS,10/25/2010,12:22:23,10/25/2010,7:22:23,8,22,23,0,41.39449,N,73.956954,W,21.129004,45.885593,238.01179,0,0,0
1195,3,N,DGPS,10/25/2010,12:22:28,10/25/2010,7:22:28,8,22,28,0,41.394192,N,73.957589,W,20.939684,43.510441,243.70749,0,0,0
1196,3,N,DGPS,10/25/2010,12:22:33,10/25/2010,7:22:33,8,22,33,0,41.393941,N,73.958268,W,21.201731,38.69437,262.164943,0,0,0
1197,3,N,DGPS,10/25/2010,12:22:38,10/25/2010,7:22:38,8,22,38,0,41.393886,N,73.9588,W,21.490814,26.698322,293.006242,0,0,0
1198,3,N,DGPS,10/25/2010,12:22:43,10/25/2010,7:22:43,8,22,43,0,41.39397,N,73.959064,W,22.145193,5.649527,334.194353,0,0,0
1199,3,N,DGPS,10/25/2010,12:22:48,10/25/2010,7:22:48,8,22,48,0,41.393981,N,73.959071,W,21.155523,0.149951,352.328759,0,0,0
1200,3,N,DGPS,10/25/2010,12:22:53,10/25/2010,7:22:53,8,22,53,0,41.393983,N,73.959072,W,21.300426,0.242437,348.221252,0,0,0
1201,3,N,DGPS,10/25/2010,12:22:58,10/25/2010,7:22:58,8,22,58,0,41.393986,N,73.959073,W,21.642626,0.238322,299.974036,0,0,0
1202,3,N,DGPS,10/25/2010,12:23:03,10/25/2010,7:23:03,8,23,3,0,41.394007,N,73.959121,W,21.712065,13.534117,7.570047,0,0,0
1203,3,N,DGPS,10/25/2010,12:23:08,10/25/2010,7:23:08,8,23,8,0,41.394251,N,73.959078,W,19.110943,25.849602,5.370712,0,0,0
1204,3,N,DGPS,10/25/2010,12:23:13,10/25/2010,7:23:13,8,23,13,0,41.394596,N,73.959034,W,18.569204,28.949959,298.585638,0,0,0
1205,3,N,DGPS,10/25/2010,12:23:18,10/25/2010,7:23:18,8,23,18,0,41.39478,N,73.959486,W,16.581442,30.0256,276.780419,0,0,0
1206,3,N,DGPS,10/25/2010,12:23:23,10/25/2010,7:23:23,8,23,23,0,41.394825,N,73.959988,W,14.169091,28.442623,279.956888,0,0,0
1207,3,N,DGPS,10/25/2010,12:23:28,10/25/2010,7:23:28,8,23,28,0,41.394887,N,73.960454,W,10.349834,28.694304,285.599983,0,0,0
1208,3,N,DGPS,10/25/2010,12:23:33,10/25/2010,7:23:33,8,23,33,0,41.394983,N,73.960913,W,7.512797,29.248238,288.780396,0,0,0
1209,3,N,DGPS,10/25/2010,12:23:38,10/25/2010,7:23:38,8,23,38,0,41.395112,N,73.961419,W,4.316904,31.608191,292.11331,0,0,0
1210,3,N,DGPS,10/25/2010,12:23:43,10/25/2010,7:23:43,8,23,43,0,41.395264,N,73.961919,W,1.408866,31.582102,288.171958,0,0,0
1211,3,N,DGPS,10/25/2010,12:23:48,10/25/2010,7:23:48,8,23,48,0,41.39536,N,73.962307,W,-2.344123,20.203363,307.982276,0,0,0
1212,3,N,DGPS,10/25/2010,12:23:53,10/25/2010,7:23:53,8,23,53,0,41.395522,N,73.962584,W,-6.046516,18.636314,260.292502,0,0,0
